pickup_hour,rank,zone_id,trips
2024-01-21 17:00:00,3,161,266
2024-01-21 17:00:00,4,142,263
2024-01-21 17:00:00,5,237,253
2024-01-21 17:00:00,6,138,248
2024-01-21 17:00:00,7,236,229
2024-01-21 17:00:00,8,186,213
2024-01-21 17:00:00,9,239,207
2024-01-21 17:00:00,10,163,160
2024-01-21 18:00:00,1,132,294
2024-01-21 18:00:00,2,138,291
2024-01-21 18:00:00,3,142,264
2024-01-21 18:00:00,4,237,234
2024-01-21 18:00:00,5,236,211
2024-01-21 18:00:00,6,230,200
2024-01-21 18:00:00,7,161,198
2024-01-21 18:00:00,8,186,167
2024-01-21 18:00:00,9,239,162
2024-01-21 18:00:00,10,48,154
2024-01-21 19:00:00,1,132,355
2024-01-21 19:00:00,2,138,289
2024-01-21 19:00:00,3,186,170
2024-01-21 19:00:00,4,142,154
2024-01-21 19:00:00,5,237,152
2024-01-21 19:00:00,6,162,149
2024-01-21 19:00:00,7,48,132
2024-01-21 19:00:00,8,236,123
2024-01-21 19:00:00,9,239,120
2024-01-21 19:00:00,10,68,116
2024-01-21 20:00:00,1,132,301
2024-01-21 20:00:00,2,138,236
2024-01-21 20:00:00,3,186,164
2024-01-21 20:00:00,4,142,145
2024-01-21 20:00:00,5,236,131
2024-01-21 20:00:00,6,162,128
2024-01-21 20:00:00,7,48,127
2024-01-21 20:00:00,8,230,120
2024-01-21 20:00:00,9,237,112
2024-01-21 20:00:00,10,249,110
2024-01-21 21:00:00,1,132,442
2024-01-21 21:00:00,2,138,242
2024-01-21 21:00:00,3,230,167
2024-01-21 21:00:00,4,142,133
2024-01-21 21:00:00,5,186,131
2024-01-21 21:00:00,6,249,120
2024-01-21 21:00:00,7,48,114
2024-01-21 21:00:00,8,237,113
2024-01-21 21:00:00,9,79,109
2024-01-21 21:00:00,10,239,104
2024-01-21 22:00:00,1,132,362
2024-01-21 22:00:00,2,138,219
2024-01-21 22:00:00,3,186,142
2024-01-21 22:00:00,4,48,104
2024-01-21 22:00:00,5,230,92
2024-01-21 22:00:00,6,249,87
2024-01-21 22:00:00,7,68,86
2024-01-21 22:00:00,8,79,77
2024-01-21 22:00:00,9,142,74
2024-01-21 22:00:00,10,162,67
2024-01-21 23:00:00,1,132,319
2024-01-21 23:00:00,2,138,259
2024-01-21 23:00:00,3,186,72
2024-01-21 23:00:00,4,48,60
2024-01-21 23:00:00,5,114,51
2024-01-21 23:00:00,6,162,46
2024-01-21 23:00:00,7,249,46
2024-01-21 23:00:00,8,68,45
2024-01-21 23:00:00,9,161,42
2024-01-21 23:00:00,10,79,40
2024-01-22 00:00:00,1,132,233
2024-01-22 00:00:00,2,138,86
2024-01-22 00:00:00,3,114,48
2024-01-22 00:00:00,4,79,45
2024-01-22 00:00:00,5,230,39
2024-01-22 00:00:00,6,48,29
2024-01-22 00:00:00,7,249,28
2024-01-22 00:00:00,8,161,26
2024-01-22 00:00:00,9,170,25
2024-01-22 00:00:00,10,186,23
2024-01-22 01:00:00,1,132,77
2024-01-22 01:00:00,2,48,46
2024-01-22 01:00:00,3,186,24
2024-01-22 01:00:00,4,68,22
2024-01-22 01:00:00,5,114,16
2024-01-22 01:00:00,6,79,15
2024-01-22 01:00:00,7,230,14
2024-01-22 01:00:00,8,164,12
2024-01-22 01:00:00,9,249,12
2024-01-22 01:00:00,10,162,11
2024-01-22 02:00:00,1,48,22
2024-01-22 02:00:00,2,249,16
2024-01-22 02:00:00,3,230,15
2024-01-22 02:00:00,4,79,13
2024-01-22 02:00:00,5,132,12
2024-01-22 02:00:00,6,246,11
2024-01-22 02:00:00,7,164,9
2024-01-22 02:00:00,8,125,8
2024-01-22 02:00:00,9,148,8
2024-01-22 02:00:00,10,186,8
2024-01-22 03:00:00,1,48,13
2024-01-22 03:00:00,2,230,12
2024-01-22 03:00:00,3,246,12
2024-01-22 03:00:00,4,137,10
2024-01-22 03:00:00,5,186,10
2024-01-22 03:00:00,6,125,9
2024-01-22 03:00:00,7,249,9
2024-01-22 03:00:00,8,90,8
2024-01-22 03:00:00,9,141,8
2024-01-22 03:00:00,10,68,5
2024-01-22 04:00:00,1,48,19
2024-01-22 04:00:00,2,132,15
2024-01-22 04:00:00,3,230,15
2024-01-22 04:00:00,4,141,13
2024-01-22 04:00:00,5,246,11
2024-01-22 04:00:00,6,125,8
2024-01-22 04:00:00,7,249,8
2024-01-22 04:00:00,8,263,8
2024-01-22 04:00:00,9,90,7
2024-01-22 04:00:00,10,186,7
2024-01-22 05:00:00,1,132,93
2024-01-22 05:00:00,2,186,56
2024-01-22 05:00:00,3,48,46
2024-01-22 05:00:00,4,100,34
2024-01-22 05:00:00,5,141,19
2024-01-22 05:00:00,6,162,18
2024-01-22 05:00:00,7,236,17
2024-01-22 05:00:00,8,263,16
2024-01-22 05:00:00,9,79,12
2024-01-22 05:00:00,10,170,12
2024-01-22 06:00:00,1,132,155
2024-01-22 06:00:00,2,186,117
2024-01-22 06:00:00,3,100,82
2024-01-22 06:00:00,4,48,81
2024-01-22 06:00:00,5,236,81
2024-01-22 06:00:00,6,162,76
2024-01-22 06:00:00,7,262,68
2024-01-22 06:00:00,8,238,49
2024-01-22 06:00:00,9,239,49
2024-01-22 06:00:00,10,263,49
2024-01-22 07:00:00,1,236,252
2024-01-22 07:00:00,2,132,158
2024-01-22 07:00:00,3,186,146
2024-01-22 07:00:00,4,237,138
2024-01-22 07:00:00,5,239,137
2024-01-22 07:00:00,6,262,133
2024-01-22 07:00:00,7,141,128
2024-01-22 07:00:00,8,162,125
2024-01-22 07:00:00,9,238,117
2024-01-22 07:00:00,10,140,104
2024-01-22 08:00:00,1,236,348
2024-01-22 08:00:00,2,237,244
2024-01-22 08:00:00,3,186,226
2024-01-22 08:00:00,4,239,177
2024-01-22 08:00:00,5,238,176
2024-01-22 08:00:00,6,141,172
2024-01-22 08:00:00,7,162,169
2024-01-22 08:00:00,8,142,161
2024-01-22 08:00:00,9,140,151
2024-01-22 08:00:00,10,107,150
2024-01-22 09:00:00,1,236,329
2024-01-22 09:00:00,2,237,289
2024-01-22 09:00:00,3,186,228
2024-01-22 09:00:00,4,162,197
2024-01-22 09:00:00,5,141,183
2024-01-22 09:00:00,6,163,168
2024-01-22 09:00:00,7,161,166
2024-01-22 09:00:00,8,170,159
2024-01-22 09:00:00,9,140,158
2024-01-22 09:00:00,10,138,154
2024-01-22 10:00:00,1,237,298
2024-01-22 10:00:00,2,236,271
2024-01-22 10:00:00,3,138,230
2024-01-22 10:00:00,4,161,189
2024-01-22 10:00:00,5,186,175
2024-01-22 10:00:00,6,162,143
2024-01-22 10:00:00,7,132,140
2024-01-22 10:00:00,8,238,139
2024-01-22 10:00:00,9,239,138
2024-01-22 10:00:00,10,140,137
2024-01-22 11:00:00,1,236,328
2024-01-22 11:00:00,2,237,285
2024-01-22 11:00:00,3,161,235
2024-01-22 11:00:00,4,162,163
2024-01-22 11:00:00,5,142,159
2024-01-22 11:00:00,6,140,149
2024-01-22 11:00:00,7,186,143
2024-01-22 11:00:00,8,132,140
2024-01-22 11:00:00,9,170,139
2024-01-22 11:00:00,10,239,137
2024-01-22 12:00:00,1,237,344
2024-01-22 12:00:00,2,236,317
2024-01-22 12:00:00,3,161,263
2024-01-22 12:00:00,4,186,206
2024-01-22 12:00:00,5,142,166
2024-01-22 12:00:00,6,140,163
2024-01-22 12:00:00,7,138,160
2024-01-22 12:00:00,8,162,160
2024-01-22 12:00:00,9,170,157
2024-01-22 12:00:00,10,239,151
2024-01-22 13:00:00,1,236,324
2024-01-22 13:00:00,2,237,308
2024-01-22 13:00:00,3,161,265
2024-01-22 13:00:00,4,162,190
2024-01-22 13:00:00,5,138,189
2024-01-22 13:00:00,6,132,175
2024-01-22 13:00:00,7,170,158
2024-01-22 13:00:00,8,142,154
2024-01-22 13:00:00,9,141,153
2024-01-22 13:00:00,10,239,151
2024-01-22 14:00:00,1,236,369
2024-01-22 14:00:00,2,237,368
2024-01-22 14:00:00,3,161,354
2024-01-22 14:00:00,4,132,327
2024-01-22 14:00:00,5,138,293
2024-01-22 14:00:00,6,162,196
2024-01-22 14:00:00,7,163,190
2024-01-22 14:00:00,8,239,179
2024-01-22 14:00:00,9,140,171
2024-01-22 14:00:00,10,170,168
2024-01-22 15:00:00,1,236,432
2024-01-22 15:00:00,2,237,401
2024-01-22 15:00:00,3,161,317
2024-01-22 15:00:00,4,132,259
2024-01-22 15:00:00,5,162,209
2024-01-22 15:00:00,6,138,198
2024-01-22 15:00:00,7,140,190
2024-01-22 15:00:00,8,239,182
2024-01-22 15:00:00,9,163,175
2024-01-22 15:00:00,10,170,169
2024-01-22 16:00:00,1,132,378
2024-01-22 16:00:00,2,161,354
2024-01-22 16:00:00,3,237,353
2024-01-22 16:00:00,4,236,340
2024-01-22 16:00:00,5,162,214
2024-01-22 16:00:00,6,140,205
2024-01-22 16:00:00,7,163,185
2024-01-22 16:00:00,8,170,185
2024-01-22 16:00:00,9,138,177
2024-01-22 16:00:00,10,239,173
2024-01-22 17:00:00,1,161,438
2024-01-22 17:00:00,2,237,351
2024-01-22 17:00:00,3,236,349
2024-01-22 17:00:00,4,132,344
2024-01-22 17:00:00,5,162,272
2024-01-22 17:00:00,6,163,233
2024-01-22 17:00:00,7,142,216
2024-01-22 17:00:00,8,186,203
2024-01-22 17:00:00,9,170,202
2024-01-22 17:00:00,10,140,199
2024-01-22 18:00:00,1,161,519
2024-01-22 18:00:00,2,236,354
2024-01-22 18:00:00,3,162,350
2024-01-22 18:00:00,4,237,342
2024-01-22 18:00:00,5,132,283
2024-01-22 18:00:00,6,163,236
2024-01-22 18:00:00,7,138,223
2024-01-22 18:00:00,8,230,209
2024-01-22 18:00:00,9,234,208
2024-01-22 18:00:00,10,142,192
2024-01-22 19:00:00,1,161,432
2024-01-22 19:00:00,2,162,322
2024-01-22 19:00:00,3,138,258
2024-01-22 19:00:00,4,237,254
2024-01-22 19:00:00,5,132,253
2024-01-22 19:00:00,6,163,221
2024-01-22 19:00:00,7,236,203
2024-01-22 19:00:00,8,230,185
2024-01-22 19:00:00,9,142,174
2024-01-22 19:00:00,10,234,172
2024-01-22 20:00:00,1,161,373
2024-01-22 20:00:00,2,132,346
2024-01-22 20:00:00,3,237,263
2024-01-22 20:00:00,4,162,259
2024-01-22 20:00:00,5,138,237
2024-01-22 20:00:00,6,142,209
2024-01-22 20:00:00,7,236,204
2024-01-22 20:00:00,8,163,199
2024-01-22 20:00:00,9,230,179
2024-01-22 20:00:00,10,234,158
2024-01-22 21:00:00,1,132,380
2024-01-22 21:00:00,2,161,315
2024-01-22 21:00:00,3,237,285
2024-01-22 21:00:00,4,142,204
2024-01-22 21:00:00,5,162,198
2024-01-22 21:00:00,6,138,166
2024-01-22 21:00:00,7,163,162
2024-01-22 21:00:00,8,230,162
2024-01-22 21:00:00,9,234,137
2024-01-22 21:00:00,10,68,136
2024-01-22 22:00:00,1,132,270
2024-01-22 22:00:00,2,138,229
2024-01-22 22:00:00,3,161,143
2024-01-22 22:00:00,4,237,125
2024-01-22 22:00:00,5,230,107
2024-01-22 22:00:00,6,186,97
2024-01-22 22:00:00,7,68,95
2024-01-22 22:00:00,8,162,95
2024-01-22 22:00:00,9,163,90
2024-01-22 22:00:00,10,142,88
2024-01-22 23:00:00,1,132,268
2024-01-22 23:00:00,2,186,183
2024-01-22 23:00:00,3,138,166
2024-01-22 23:00:00,4,68,82
2024-01-22 23:00:00,5,48,66
2024-01-22 23:00:00,6,161,66
2024-01-22 23:00:00,7,249,65
2024-01-22 23:00:00,8,162,58
2024-01-22 23:00:00,9,230,54
2024-01-22 23:00:00,10,163,53
2024-01-23 00:00:00,1,186,239
2024-01-23 00:00:00,2,132,162
2024-01-23 00:00:00,3,164,130
2024-01-23 00:00:00,4,68,106
2024-01-23 00:00:00,5,100,87
2024-01-23 00:00:00,6,230,49
2024-01-23 00:00:00,7,249,44
2024-01-23 00:00:00,8,138,40
2024-01-23 00:00:00,9,48,39
2024-01-23 00:00:00,10,114,35
2024-01-23 01:00:00,1,132,76
2024-01-23 01:00:00,2,48,30
2024-01-23 01:00:00,3,186,29
2024-01-23 01:00:00,4,230,27
2024-01-23 01:00:00,5,249,27
2024-01-23 01:00:00,6,79,21
2024-01-23 01:00:00,7,68,20
2024-01-23 01:00:00,8,114,19
2024-01-23 01:00:00,9,161,18
2024-01-23 01:00:00,10,164,18
2024-01-23 02:00:00,1,48,22
2024-01-23 02:00:00,2,132,21
2024-01-23 02:00:00,3,249,18
2024-01-23 02:00:00,4,186,15
2024-01-23 02:00:00,5,230,13
2024-01-23 02:00:00,6,79,12
2024-01-23 02:00:00,7,100,10
2024-01-23 02:00:00,8,68,9
2024-01-23 02:00:00,9,164,9
2024-01-23 02:00:00,10,229,7
2024-01-23 03:00:00,1,48,21
2024-01-23 03:00:00,2,79,13
2024-01-23 03:00:00,3,132,13
2024-01-23 03:00:00,4,230,9
2024-01-23 03:00:00,5,249,9
2024-01-23 03:00:00,6,186,8
2024-01-23 03:00:00,7,100,7
2024-01-23 03:00:00,8,164,6
2024-01-23 03:00:00,9,246,6
2024-01-23 03:00:00,10,141,5
2024-01-23 04:00:00,1,48,19
2024-01-23 04:00:00,2,230,8
2024-01-23 04:00:00,3,263,8
2024-01-23 04:00:00,4,132,7
2024-01-23 04:00:00,5,141,7
2024-01-23 04:00:00,6,163,7
2024-01-23 04:00:00,7,229,7
2024-01-23 04:00:00,8,79,6
2024-01-23 04:00:00,9,162,6
2024-01-23 04:00:00,10,249,6
2024-01-23 05:00:00,1,132,50
2024-01-23 05:00:00,2,186,46
2024-01-23 05:00:00,3,48,39
2024-01-23 05:00:00,4,100,33
2024-01-23 05:00:00,5,162,17
2024-01-23 05:00:00,6,170,17
2024-01-23 05:00:00,7,236,17
2024-01-23 05:00:00,8,262,17
2024-01-23 05:00:00,9,239,15
2024-01-23 05:00:00,10,263,14
2024-01-23 06:00:00,1,186,118
2024-01-23 06:00:00,2,132,109
2024-01-23 06:00:00,3,48,93
2024-01-23 06:00:00,4,236,80
2024-01-23 06:00:00,5,100,79
2024-01-23 06:00:00,6,162,70
2024-01-23 06:00:00,7,141,59
2024-01-23 06:00:00,8,262,55
2024-01-23 06:00:00,9,239,48
2024-01-23 06:00:00,10,263,48
2024-01-23 07:00:00,1,236,272
2024-01-23 07:00:00,2,186,212
2024-01-23 07:00:00,3,237,161
2024-01-23 07:00:00,4,162,143
2024-01-23 07:00:00,5,262,141
2024-01-23 07:00:00,6,239,135
2024-01-23 07:00:00,7,141,128
2024-01-23 07:00:00,8,263,124
2024-01-23 07:00:00,9,48,121
2024-01-23 07:00:00,10,140,113
2024-01-23 08:00:00,1,236,375
2024-01-23 08:00:00,2,186,293
2024-01-23 08:00:00,3,237,242
2024-01-23 08:00:00,4,162,205
2024-01-23 08:00:00,5,140,191
2024-01-23 08:00:00,6,239,185
2024-01-23 08:00:00,7,262,172
2024-01-23 08:00:00,8,238,168
2024-01-23 08:00:00,9,142,167
2024-01-23 08:00:00,10,170,163
2024-01-23 09:00:00,1,236,360
2024-01-23 09:00:00,2,186,291
2024-01-23 09:00:00,3,237,281
2024-01-23 09:00:00,4,162,229
2024-01-23 09:00:00,5,138,194
2024-01-23 09:00:00,6,161,191
2024-01-23 09:00:00,7,170,190
2024-01-23 09:00:00,8,239,186
2024-01-23 09:00:00,9,140,168
2024-01-23 09:00:00,10,142,166
2024-01-23 10:00:00,1,236,365
2024-01-23 10:00:00,2,237,318
2024-01-23 10:00:00,3,161,246
2024-01-23 10:00:00,4,162,212
2024-01-23 10:00:00,5,186,211
2024-01-23 10:00:00,6,239,184
2024-01-23 10:00:00,7,170,179
2024-01-23 10:00:00,8,142,173
2024-01-23 10:00:00,9,140,171
2024-01-23 10:00:00,10,68,160
2024-01-23 11:00:00,1,236,433
2024-01-23 11:00:00,2,237,387
2024-01-23 11:00:00,3,161,305
2024-01-23 11:00:00,4,186,240
2024-01-23 11:00:00,5,162,233
2024-01-23 11:00:00,6,170,220
2024-01-23 11:00:00,7,140,212
2024-01-23 11:00:00,8,163,200
2024-01-23 11:00:00,9,230,181
2024-01-23 11:00:00,10,142,174
2024-01-23 12:00:00,1,236,399
2024-01-23 12:00:00,2,237,398
2024-01-23 12:00:00,3,161,335
2024-01-23 12:00:00,4,162,246
2024-01-23 12:00:00,5,170,218
2024-01-23 12:00:00,6,138,202
2024-01-23 12:00:00,7,142,188
2024-01-23 12:00:00,8,163,177
2024-01-23 12:00:00,9,186,176
2024-01-23 12:00:00,10,239,175
2024-01-23 13:00:00,1,237,396
2024-01-23 13:00:00,2,161,339
2024-01-23 13:00:00,3,236,317
2024-01-23 13:00:00,4,162,246
2024-01-23 13:00:00,5,170,196
2024-01-23 13:00:00,6,163,191
2024-01-23 13:00:00,7,132,190
2024-01-23 13:00:00,8,140,184
2024-01-23 13:00:00,9,234,180
2024-01-23 13:00:00,10,142,173
2024-01-23 14:00:00,1,237,443
2024-01-23 14:00:00,2,161,409
2024-01-23 14:00:00,3,236,396
2024-01-23 14:00:00,4,132,227
2024-01-23 14:00:00,5,163,219
2024-01-23 14:00:00,6,162,213
2024-01-23 14:00:00,7,140,206
2024-01-23 14:00:00,8,234,205
2024-01-23 14:00:00,9,138,203
2024-01-23 14:00:00,10,239,184
2024-01-23 15:00:00,1,236,435
2024-01-23 15:00:00,2,237,418
2024-01-23 15:00:00,3,161,387
2024-01-23 15:00:00,4,162,252
2024-01-23 15:00:00,5,140,246
2024-01-23 15:00:00,6,170,228
2024-01-23 15:00:00,7,163,209
2024-01-23 15:00:00,8,239,199
2024-01-23 15:00:00,9,132,198
2024-01-23 15:00:00,10,230,183
2024-01-23 16:00:00,1,161,431
2024-01-23 16:00:00,2,236,364
2024-01-23 16:00:00,3,237,359
2024-01-23 16:00:00,4,132,304
2024-01-23 16:00:00,5,162,277
2024-01-23 16:00:00,6,163,209
2024-01-23 16:00:00,7,170,202
2024-01-23 16:00:00,8,234,199
2024-01-23 16:00:00,9,140,197
2024-01-23 16:00:00,10,230,193
2024-01-23 17:00:00,1,161,551
2024-01-23 17:00:00,2,162,404
2024-01-23 17:00:00,3,236,394
2024-01-23 17:00:00,4,237,394
2024-01-23 17:00:00,5,132,267
2024-01-23 17:00:00,6,163,248
2024-01-23 17:00:00,7,170,244
2024-01-23 17:00:00,8,140,241
2024-01-23 17:00:00,9,186,220
2024-01-23 17:00:00,10,230,215
2024-01-23 18:00:00,1,161,620
2024-01-23 18:00:00,2,237,450
2024-01-23 18:00:00,3,162,413
2024-01-23 18:00:00,4,236,327
2024-01-23 18:00:00,5,170,271
2024-01-23 18:00:00,6,230,246
2024-01-23 18:00:00,7,234,245
2024-01-23 18:00:00,8,163,238
2024-01-23 18:00:00,9,68,229
2024-01-23 18:00:00,10,164,229
2024-01-23 19:00:00,1,161,461
2024-01-23 19:00:00,2,237,415
2024-01-23 19:00:00,3,162,373
2024-01-23 19:00:00,4,230,259
2024-01-23 19:00:00,5,163,230
2024-01-23 19:00:00,6,236,214
2024-01-23 19:00:00,7,142,211
2024-01-23 19:00:00,8,170,206
2024-01-23 19:00:00,9,234,201
2024-01-23 19:00:00,10,138,179
2024-01-23 20:00:00,1,161,471
2024-01-23 20:00:00,2,237,415
2024-01-23 20:00:00,3,162,283
2024-01-23 20:00:00,4,230,254
2024-01-23 20:00:00,5,132,244
2024-01-23 20:00:00,6,234,232
2024-01-23 20:00:00,7,163,230
2024-01-23 20:00:00,8,236,209
2024-01-23 20:00:00,9,142,196
2024-01-23 20:00:00,10,170,191
2024-01-23 21:00:00,1,161,558
2024-01-23 21:00:00,2,230,460
2024-01-23 21:00:00,3,237,309
2024-01-23 21:00:00,4,162,278
2024-01-23 21:00:00,5,132,275
2024-01-23 21:00:00,6,142,275
2024-01-23 21:00:00,7,163,231
2024-01-23 21:00:00,8,234,225
2024-01-23 21:00:00,9,48,222
2024-01-23 21:00:00,10,170,180
2024-01-23 22:00:00,1,142,448
2024-01-23 22:00:00,2,161,305
2024-01-23 22:00:00,3,163,280
2024-01-23 22:00:00,4,230,271
2024-01-23 22:00:00,5,48,200
2024-01-23 22:00:00,6,132,199
2024-01-23 22:00:00,7,234,197
2024-01-23 22:00:00,8,162,186
2024-01-23 22:00:00,9,237,166
2024-01-23 22:00:00,10,249,151
2024-01-23 23:00:00,1,142,322
2024-01-23 23:00:00,2,186,219
2024-01-23 23:00:00,3,132,170
2024-01-23 23:00:00,4,138,148
2024-01-23 23:00:00,5,163,148
2024-01-23 23:00:00,6,230,136
2024-01-23 23:00:00,7,249,126
2024-01-23 23:00:00,8,161,112
2024-01-23 23:00:00,9,162,112
2024-01-23 23:00:00,10,48,94
2024-01-24 00:00:00,1,186,221
2024-01-24 00:00:00,2,164,179
2024-01-24 00:00:00,3,68,125
2024-01-24 00:00:00,4,132,102
2024-01-24 00:00:00,5,100,80
2024-01-24 00:00:00,6,163,78
2024-01-24 00:00:00,7,230,64
2024-01-24 00:00:00,8,249,63
2024-01-24 00:00:00,9,48,53
2024-01-24 00:00:00,10,161,53
2024-01-24 01:00:00,1,249,39
2024-01-24 01:00:00,2,186,33
2024-01-24 01:00:00,3,114,28
2024-01-24 01:00:00,4,79,26
2024-01-24 01:00:00,5,48,24
2024-01-24 01:00:00,6,161,22
2024-01-24 01:00:00,7,163,22
2024-01-24 01:00:00,8,90,19
2024-01-24 01:00:00,9,263,19
2024-01-24 01:00:00,10,132,18
2024-01-24 02:00:00,1,48,31
2024-01-24 02:00:00,2,79,22
2024-01-24 02:00:00,3,230,21
2024-01-24 02:00:00,4,249,20
2024-01-24 02:00:00,5,161,16
2024-01-24 02:00:00,6,246,16
2024-01-24 02:00:00,7,231,15
2024-01-24 02:00:00,8,186,13
2024-01-24 02:00:00,9,164,12
2024-01-24 02:00:00,10,141,11
2024-01-24 03:00:00,1,48,22
2024-01-24 03:00:00,2,230,18
2024-01-24 03:00:00,3,249,15
2024-01-24 03:00:00,4,100,10
2024-01-24 03:00:00,5,246,10
2024-01-24 03:00:00,6,186,9
2024-01-24 03:00:00,7,231,9
2024-01-24 03:00:00,8,79,7
2024-01-24 03:00:00,9,164,7
2024-01-24 03:00:00,10,237,7
2024-01-24 04:00:00,1,230,17
2024-01-24 04:00:00,2,132,10
2024-01-24 04:00:00,3,141,10
2024-01-24 04:00:00,4,79,9
2024-01-24 04:00:00,5,162,9
2024-01-24 04:00:00,6,239,9
2024-01-24 04:00:00,7,249,9
2024-01-24 04:00:00,8,186,7
2024-01-24 04:00:00,9,229,7
2024-01-24 04:00:00,10,233,7
2024-01-24 05:00:00,1,186,60
2024-01-24 05:00:00,2,132,51
2024-01-24 05:00:00,3,48,39
2024-01-24 05:00:00,4,100,32
2024-01-24 05:00:00,5,162,28
2024-01-24 05:00:00,6,238,16
2024-01-24 05:00:00,7,161,15
2024-01-24 05:00:00,8,236,15
2024-01-24 05:00:00,9,170,13
2024-01-24 05:00:00,10,230,13
2024-01-24 06:00:00,1,186,124
2024-01-24 06:00:00,2,236,90
2024-01-24 06:00:00,3,162,84
2024-01-24 06:00:00,4,48,83
2024-01-24 06:00:00,5,132,80
2024-01-24 06:00:00,6,100,72
2024-01-24 06:00:00,7,262,58
2024-01-24 06:00:00,8,141,56
2024-01-24 06:00:00,9,238,47
2024-01-24 06:00:00,10,239,45
2024-01-24 07:00:00,1,236,292
2024-01-24 07:00:00,2,186,218
2024-01-24 07:00:00,3,237,200
2024-01-24 07:00:00,4,239,171
2024-01-24 07:00:00,5,162,153
2024-01-24 07:00:00,6,48,133
2024-01-24 07:00:00,7,141,133
2024-01-24 07:00:00,8,262,132
2024-01-24 07:00:00,9,132,129
2024-01-24 07:00:00,10,140,127
2024-01-24 08:00:00,1,236,372
2024-01-24 08:00:00,2,186,306
2024-01-24 08:00:00,3,237,271
2024-01-24 08:00:00,4,162,222
2024-01-24 08:00:00,5,239,197
2024-01-24 08:00:00,6,238,194
2024-01-24 08:00:00,7,140,187
2024-01-24 08:00:00,8,142,171
2024-01-24 08:00:00,9,141,167
2024-01-24 08:00:00,10,170,149
2024-01-24 09:00:00,1,236,368
2024-01-24 09:00:00,2,237,284
2024-01-24 09:00:00,3,186,276
2024-01-24 09:00:00,4,162,252
2024-01-24 09:00:00,5,161,195
2024-01-24 09:00:00,6,170,169
2024-01-24 09:00:00,7,140,166
2024-01-24 09:00:00,8,262,158
2024-01-24 09:00:00,9,142,156
2024-01-24 09:00:00,10,239,153
2024-01-24 10:00:00,1,236,308
2024-01-24 10:00:00,2,237,286
2024-01-24 10:00:00,3,161,209
2024-01-24 10:00:00,4,186,208
2024-01-24 10:00:00,5,162,183
2024-01-24 10:00:00,6,170,174
2024-01-24 10:00:00,7,239,166
2024-01-24 10:00:00,8,140,163
2024-01-24 10:00:00,9,138,155
2024-01-24 10:00:00,10,142,151
2024-01-24 11:00:00,1,236,365
2024-01-24 11:00:00,2,237,362
2024-01-24 11:00:00,3,161,267
2024-01-24 11:00:00,4,186,203
2024-01-24 11:00:00,5,170,193
2024-01-24 11:00:00,6,239,187
2024-01-24 11:00:00,7,162,178
2024-01-24 11:00:00,8,163,163
2024-01-24 11:00:00,9,142,152
2024-01-24 11:00:00,10,140,150
2024-01-24 12:00:00,1,237,435
2024-01-24 12:00:00,2,236,392
2024-01-24 12:00:00,3,161,320
2024-01-24 12:00:00,4,162,233
2024-01-24 12:00:00,5,142,216
2024-01-24 12:00:00,6,186,201
2024-01-24 12:00:00,7,170,181
2024-01-24 12:00:00,8,239,179
2024-01-24 12:00:00,9,163,178
2024-01-24 12:00:00,10,140,176
2024-01-24 13:00:00,1,237,436
2024-01-24 13:00:00,2,161,355
2024-01-24 13:00:00,3,236,327
2024-01-24 13:00:00,4,162,222
2024-01-24 13:00:00,5,163,221
2024-01-24 13:00:00,6,170,219
2024-01-24 13:00:00,7,239,175
2024-01-24 13:00:00,8,234,171
2024-01-24 13:00:00,9,238,169
2024-01-24 13:00:00,10,230,162
2024-01-24 14:00:00,1,237,459
2024-01-24 14:00:00,2,161,442
2024-01-24 14:00:00,3,236,347
2024-01-24 14:00:00,4,162,260
2024-01-24 14:00:00,5,170,247
2024-01-24 14:00:00,6,163,246
2024-01-24 14:00:00,7,142,218
2024-01-24 14:00:00,8,140,207
2024-01-24 14:00:00,9,234,202
2024-01-24 14:00:00,10,239,193
2024-01-24 15:00:00,1,237,475
2024-01-24 15:00:00,2,236,467
2024-01-24 15:00:00,3,161,384
2024-01-24 15:00:00,4,162,292
2024-01-24 15:00:00,5,132,250
2024-01-24 15:00:00,6,163,213
2024-01-24 15:00:00,7,234,213
2024-01-24 15:00:00,8,140,212
2024-01-24 15:00:00,9,142,209
2024-01-24 15:00:00,10,170,201
2024-01-24 16:00:00,1,161,446
2024-01-24 16:00:00,2,237,411
2024-01-24 16:00:00,3,236,359
2024-01-24 16:00:00,4,162,302
2024-01-24 16:00:00,5,132,284
2024-01-24 16:00:00,6,230,273
2024-01-24 16:00:00,7,163,231
2024-01-24 16:00:00,8,170,227
2024-01-24 16:00:00,9,140,219
2024-01-24 16:00:00,10,138,210
2024-01-24 17:00:00,1,161,615
2024-01-24 17:00:00,2,237,417
2024-01-24 17:00:00,3,162,408
2024-01-24 17:00:00,4,236,401
2024-01-24 17:00:00,5,163,286
2024-01-24 17:00:00,6,230,282
2024-01-24 17:00:00,7,170,278
2024-01-24 17:00:00,8,140,245
2024-01-24 17:00:00,9,132,243
2024-01-24 17:00:00,10,234,242
2024-01-24 18:00:00,1,161,722
2024-01-24 18:00:00,2,162,474
2024-01-24 18:00:00,3,237,444
2024-01-24 18:00:00,4,236,366
2024-01-24 18:00:00,5,163,324
2024-01-24 18:00:00,6,230,313
2024-01-24 18:00:00,7,234,274
